# Acquisizione Analog Discovery 2
# Timestamp 2025-10-14 10:30:19
# time	ch1	ch2
-8.599999999999998976e-05	3.059669898851370695e-02	-5.057068220966638716e-02
-8.499999999999999255e-05	3.808357946661362209e-02	-2.067614025503016623e-02
-8.399999999999999535e-05	1.562293803231386974e-02	1.295521944393558320e-02
-8.299999999999999815e-05	1.562293803231386974e-02	4.284976139857180066e-02
-8.200000000000000095e-05	3.059669898851370695e-02	6.153385012021944656e-02
-8.099999999999999019e-05	2.685325874946374591e-02	7.648112109753754662e-02
-7.999999999999999299e-05	6.491770761140307905e-04	9.890202756351472446e-02
-7.899999999999999579e-05	4.931390018376349826e-02	1.063756630521737745e-01
-7.799999999999999859e-05	3.808357946661362209e-02	1.362702050068100024e-01
-7.700000000000000139e-05	2.685325874946374591e-02	1.549542937284576205e-01
-7.599999999999999063e-05	5.305734042281345930e-02	1.661647469614462025e-01
-7.499999999999999343e-05	4.182701970566358313e-02	1.960592889160824304e-01
-7.399999999999999623e-05	3.808357946661362209e-02	2.296906486150481763e-01
-7.299999999999999903e-05	4.931390018376349826e-02	2.409011018480367583e-01
-7.200000000000000182e-05	3.808357946661362209e-02	2.521115550810253403e-01
-7.099999999999999107e-05	5.680078066186342034e-02	2.745324615470025043e-01
-6.999999999999999387e-05	3.434013922756366799e-02	2.820060970356615959e-01
-6.899999999999999667e-05	5.305734042281345930e-02	3.268479099676159239e-01
-6.799999999999999946e-05	7.551798185711321165e-02	3.492688164335930878e-01
-6.700000000000000226e-05	7.177454161806326449e-02	3.716897228995702518e-01
-6.599999999999999151e-05	5.680078066186342034e-02	3.492688164335930878e-01
-6.499999999999999431e-05	3.808357946661362209e-02	4.053210825985359422e-01
-6.399999999999999710e-05	6.428766113996334242e-02	4.090579003428654881e-01
-6.299999999999999990e-05	5.680078066186342034e-02	4.352156245531721979e-01
-6.200000000000000270e-05	6.803110137901330345e-02	4.837942552294560716e-01
-6.099999999999999872e-05	6.803110137901330345e-02	4.987415262067741439e-01
-5.999999999999999474e-05	7.926142209616317269e-02	4.987415262067741439e-01
-5.899999999999999754e-05	7.177454161806326449e-02	5.136887971840922162e-01
-5.800000000000000034e-05	6.428766113996334242e-02	5.473201568830580177e-01
-5.699999999999999636e-05	6.428766113996334242e-02	5.846883343263532540e-01
-5.599999999999999916e-05	8.300486233521313373e-02	5.846883343263532540e-01
-5.499999999999999518e-05	9.049174281331305580e-02	5.921619698150123456e-01
-5.399999999999999798e-05	7.177454161806326449e-02	6.295301472583075819e-01
-5.300000000000000078e-05	8.300486233521313373e-02	6.257933295139780361e-01
-5.199999999999999680e-05	7.551798185711321165e-02	6.818455956789210015e-01
-5.099999999999999960e-05	8.300486233521313373e-02	6.781087779345914557e-01
-4.999999999999999562e-05	6.428766113996334242e-02	6.930560489119095280e-01
-4.899999999999999842e-05	9.797862329141297788e-02	7.304242263552048753e-01
-4.800000000000000122e-05	9.797862329141297788e-02	7.416346795881934018e-01
-4.699999999999999724e-05	9.423518305236301684e-02	7.565819505655115851e-01
-4.600000000000000004e-05	9.049174281331305580e-02	7.939501280088068214e-01
-4.499999999999999606e-05	1.129523842476128082e-01	8.163710344747839853e-01
-4.399999999999999886e-05	9.423518305236301684e-02	8.462655764294202410e-01
-4.299999999999999488e-05	1.017220635304629250e-01	8.275814877077726228e-01
-4.199999999999999768e-05	1.092089440085628471e-01	8.911073893613745689e-01
-4.100000000000000047e-05	1.017220635304629250e-01	8.761601183840563856e-01
-3.999999999999999650e-05	1.054655037695128861e-01	8.985810248500335495e-01
-3.899999999999999929e-05	1.166958244866627692e-01	9.284755668046698052e-01
-3.799999999999999532e-05	1.092089440085628471e-01	9.471596555263174233e-01
-3.699999999999999811e-05	9.797862329141297788e-02	9.583701087593060608e-01
-3.600000000000000091e-05	9.423518305236301684e-02	9.882646507139423164e-01
-3.499999999999999693e-05	9.423518305236301684e-02	1.003211921691260500e+00
-3.399999999999999973e-05	9.797862329141297788e-02	1.018159192668578683e+00
-3.299999999999999575e-05	1.241827049647626913e-01	1.055527370111873919e+00
-3.199999999999999855e-05	1.129523842476128082e-01	1.081685094322180518e+00
-3.100000000000000135e-05	1.129523842476128082e-01	1.107842818532487339e+00
-2.999999999999999737e-05	1.354130256819125744e-01	1.119053271765475754e+00
-2.900000000000000017e-05	1.166958244866627692e-01	1.130263724998464392e+00
-2.799999999999999958e-05	1.466433463990624575e-01	1.126526907254134846e+00
-2.699999999999999899e-05	1.354130256819125744e-01	1.156421449208771213e+00
-2.599999999999999840e-05	1.204392647257127302e-01	1.197526444396395995e+00
-2.499999999999999781e-05	1.428999061600124965e-01	1.212473715373713956e+00
-2.400000000000000061e-05	1.054655037695128861e-01	1.219947350862373048e+00
-2.300000000000000002e-05	1.428999061600124965e-01	1.227420986351032139e+00
-2.199999999999999943e-05	1.204392647257127302e-01	1.272262799282986467e+00
-2.099999999999999884e-05	1.541302268771623518e-01	1.290946888004634197e+00
-1.999999999999999825e-05	1.391564659209625354e-01	1.309630976726281704e+00
-1.899999999999999766e-05	1.354130256819125744e-01	1.313367794470611249e+00
-1.800000000000000046e-05	1.316695854428626133e-01	1.346999154169576940e+00
-1.699999999999999987e-05	1.578736671162123129e-01	1.358209607402565577e+00
-1.599999999999999928e-05	1.503867866381123908e-01	1.369420060635554215e+00
-1.499999999999999869e-05	1.428999061600124965e-01	1.395577784845860814e+00
-1.399999999999999979e-05	1.428999061600124965e-01	1.406788238078849451e+00
-1.299999999999999920e-05	1.616171073552622739e-01	1.421735509056167635e+00
-1.200000000000000030e-05	1.503867866381123908e-01	1.414261873567508543e+00
-1.099999999999999971e-05	1.541302268771623518e-01	1.470314139732451508e+00
-9.999999999999999124e-06	1.354130256819125744e-01	1.481524592965439924e+00
-9.000000000000000228e-06	1.803343085505120791e-01	1.507682317175746745e+00
-7.999999999999999638e-06	1.691039878333621960e-01	1.533840041386053343e+00
-6.999999999999999895e-06	1.728474280724121570e-01	1.541313676874712435e+00
-6.000000000000000152e-06	1.728474280724121570e-01	1.571208218829348580e+00
-4.999999999999999562e-06	1.616171073552622739e-01	1.582418672062337217e+00
-3.999999999999999819e-06	1.728474280724121570e-01	1.589892307550996309e+00
-3.000000000000000076e-06	1.728474280724121570e-01	1.608576396272644038e+00
-1.999999999999999909e-06	1.878211890286120012e-01	1.653418209204598366e+00
-9.999999999999999547e-07	1.653605475943122349e-01	1.642207755971609728e+00
0.000000000000000000e+00	1.578736671162123129e-01	1.679575933414904965e+00
9.999999999999999547e-07	1.840777487895620401e-01	1.698260022136552694e+00
1.999999999999999909e-06	1.765908683114621180e-01	1.694523204392223148e+00
3.000000000000000076e-06	1.803343085505120791e-01	1.716944110858200201e+00
3.999999999999999819e-06	1.990515097457618843e-01	1.739365017324177476e+00
4.999999999999999562e-06	1.915646292676619622e-01	1.746838652812836568e+00
6.000000000000000152e-06	1.990515097457618843e-01	1.784206830256131804e+00
6.999999999999999895e-06	2.140252707019617007e-01	1.814101372210767948e+00
7.999999999999999638e-06	1.728474280724121570e-01	1.825311825443756586e+00
9.000000000000000228e-06	1.765908683114621180e-01	1.821575007699427040e+00
9.999999999999999124e-06	1.878211890286120012e-01	1.840259096421074769e+00
1.099999999999999971e-05	1.803343085505120791e-01	1.847732731909733639e+00
1.200000000000000030e-05	2.102818304629117396e-01	1.877627273864370006e+00
1.299999999999999920e-05	1.953080695067119232e-01	1.892574544841687967e+00
1.399999999999999979e-05	2.140252707019617007e-01	1.918732269051994788e+00
1.499999999999999869e-05	1.990515097457618843e-01	1.918732269051994788e+00
1.599999999999999928e-05	1.915646292676619622e-01	1.929942722284983425e+00
1.699999999999999987e-05	2.065383902238617786e-01	1.956100446495290024e+00
1.800000000000000046e-05	1.953080695067119232e-01	1.967310899728278661e+00
1.899999999999999766e-05	2.027949499848118453e-01	1.985994988449926169e+00
1.999999999999999825e-05	2.065383902238617786e-01	2.004679077171573898e+00
2.099999999999999884e-05	1.953080695067119232e-01	2.023363165893221627e+00
2.199999999999999943e-05	2.177687109410116617e-01	2.034573619126210264e+00
2.300000000000000002e-05	2.327424718972115059e-01	2.056994525592187095e+00
2.400000000000000061e-05	2.065383902238617786e-01	2.090625885291153008e+00
2.499999999999999781e-05	2.402293523753114279e-01	2.075678614313834824e+00
2.599999999999999840e-05	2.065383902238617786e-01	2.120520427245789374e+00
2.699999999999999899e-05	2.027949499848118453e-01	2.120520427245789374e+00
2.799999999999999958e-05	2.027949499848118453e-01	2.142941333711766205e+00
2.900000000000000017e-05	2.177687109410116617e-01	2.157888604689084389e+00
2.999999999999999737e-05	2.252555914191115838e-01	2.172835875666402572e+00
3.100000000000000135e-05	2.065383902238617786e-01	2.191519964388050301e+00
3.199999999999999855e-05	2.140252707019617007e-01	2.169099057922073026e+00
3.299999999999999575e-05	2.289990316581615448e-01	2.225151324087016214e+00
3.399999999999999973e-05	2.140252707019617007e-01	2.221414506342686668e+00
3.499999999999999693e-05	2.140252707019617007e-01	2.251309048297322590e+00
3.600000000000000091e-05	2.364859121362614669e-01	2.255045866041652136e+00
3.699999999999999811e-05	2.327424718972115059e-01	2.281203590251958957e+00
3.799999999999999532e-05	2.252555914191115838e-01	2.266256319274640774e+00
3.899999999999999929e-05	2.402293523753114279e-01	2.307361314462265778e+00
3.999999999999999650e-05	2.289990316581615448e-01	2.314834949950924869e+00
4.100000000000000047e-05	2.252555914191115838e-01	2.352203127394219884e+00
4.199999999999999768e-05	2.327424718972115059e-01	2.348466309649890338e+00
4.299999999999999488e-05	2.552031133315112443e-01	2.374624033860197159e+00
4.399999999999999886e-05	2.552031133315112443e-01	2.367150398371538067e+00
4.499999999999999606e-05	2.514596730924613111e-01	2.404518575814833525e+00
4.600000000000000004e-05	2.402293523753114279e-01	2.411992211303492617e+00
4.699999999999999724e-05	2.364859121362614669e-01	2.430676300025139902e+00
4.800000000000000122e-05	2.589465535705612331e-01	2.419465846792151265e+00
4.899999999999999842e-05	2.289990316581615448e-01	2.456834024235446723e+00
4.999999999999999562e-05	2.552031133315112443e-01	2.453097206491117177e+00
5.099999999999999960e-05	2.477162328534113223e-01	2.445623571002458085e+00
5.199999999999999680e-05	2.327424718972115059e-01	2.490465383934412635e+00
5.300000000000000078e-05	2.626899938096111664e-01	2.509149472656059920e+00
5.399999999999999798e-05	2.589465535705612331e-01	2.520359925889048558e+00
5.499999999999999518e-05	2.477162328534113223e-01	2.550254467843684925e+00
5.599999999999999916e-05	2.552031133315112443e-01	2.542780832355025833e+00
5.699999999999999636e-05	2.514596730924613111e-01	2.557728103332344016e+00
5.800000000000000034e-05	2.664334340486611552e-01	2.583885827542650837e+00
5.899999999999999754e-05	2.552031133315112443e-01	2.576412192053991745e+00
5.999999999999999474e-05	2.851506352439109326e-01	2.598833098519968576e+00
